"id"	"geneNum"	"description"	"BaiduTrans"	"gene"
"156827"	"119"	"L13a-mediated translational silencing of Ceruloplasmin expression"	"L13a介导的铜蓝蛋白表达的翻译沉默"	"YBL027W,YBL072C,YBL087C,YBL092W,YBR031W,YBR048W,YBR079C,YBR084C-A,YBR181C,YBR189W,YBR191W,YCR031C,YDL075W,YDL083C,YDL130W,YDL136W,YDL191W,YDR012W,YDR025W,YDR064W,YDR382W,YDR418W,YDR429C,YDR447C,YDR450W,YDR500C,YEL054C,YER025W,YER074W,YER102W,YER117W,YER165W,YFL034C-A,YFR023W,YFR031C-A,YFR032C-A,YGL030W,YGL031C,YGL049C,YGL076C,YGL103W,YGL123W,YGL135W,YGL189C,YGR027C,YGR034W,YGR085C,YGR118W,YGR162W,YGR214W,YHL001W,YHL015W,YHR010W,YHR015W,YHR021C,YHR141C,YHR203C,YIL018W,YIL069C,YIL133C,YIL148W,YJL136C,YJL138C,YJL189W,YJL190C,YJL191W,YJR007W,YJR123W,YJR145C,YKL156W,YKL180W,YKR059W,YKR094C,YLL045C,YLR029C,YLR061W,YLR075W,YLR167W,YLR185W,YLR192C,YLR264W,YLR325C,YLR340W,YLR344W,YLR388W,YLR406C,YLR448W,YML026C,YML063W,YMR121C,YMR142C,YMR143W,YMR146C,YMR230W,YMR260C,YMR309C,YNL067W,YNL162W,YNL178W,YNL301C,YNL302C,YOL040C,YOL120C,YOL121C,YOL127W,YOL139C,YOR063W,YOR096W,YOR293W,YOR361C,YOR369C,YPL090C,YPL131W,YPL143W,YPL220W,YPL237W,YPL249C-A,YPR102C,YPR132W"
"156842"	"8"	"Eukaryotic Translation Elongation"	"真核翻译延伸"	"YAL003W,YBR118W,YDR385W,YKR084C,YOR076C,YOR133W,YPL048W,YPR080W"
"156902"	"2"	"Peptide chain elongation"	"肽链延伸"	"YDR385W,YOR133W"
"157579"	"2"	"Telomere Maintenance"	"端粒维持"	"YIL104C,YLR175W"
"157858"	"7"	"Gap junction trafficking and regulation"	"缺口路口贩运和管制"	"YFL039C,YGL206C,YGR167W,YKR001C,YLL001W,YOL062C,YOR211C"
"15869"	"37"	"Metabolism of nucleotides"	"核苷酸代谢"	"YBL039C,YBR111C,YBR252W,YBR284W,YDL166C,YDL238C,YDR020C,YDR226W,YDR454C,YER005W,YER170W,YGL234W,YGR061C,YHR144C,YHR216W,YJL070C,YJL130C,YJR069C,YJR103W,YJR105W,YJR109C,YKL024C,YKL033W-A,YKL067W,YLR209C,YLR245C,YLR359W,YLR432W,YML022W,YML035C,YML056C,YMR120C,YMR217W,YNL220W,YNR012W,YOR074C,YPL091W"
"1592230"	"12"	"Mitochondrial biogenesis"	"线粒体生物发生"	"Q0085,Q0130,YBL099W,YBR039W,YDL004W,YDR298C,YJR090C,YJR121W,YKL016C,YPL078C,YPL271W,YPR020W"
"159418"	"1"	"Recycling of bile acids and salts"	"胆汁酸和胆汁盐的循环利用"	"YGR281W"
"1614517"	"1"	"Sulfide oxidation to sulfate"	"硫化物氧化制硫酸盐"	"YLR348C"
"1614558"	"3"	"Degradation of cysteine and homocysteine"	"半胱氨酸和同型半胱氨酸的降解"	"YAL012W,YLR348C,YOR251C"
"1614603"	"2"	"Cysteine formation from homocysteine"	"同型半胱氨酸形成半胱氨酸"	"YAL012W,YGR155W"
"1614635"	"11"	"Sulfur amino acid metabolism"	"硫氨基酸代谢"	"YAL012W,YDR502C,YEL038W,YER043C,YGR155W,YLR017W,YLR180W,YLR348C,YMR009W,YOR251C,YPR118W"
"162582"	"294"	"Signal Transduction"	"信号转导"	"YAL024C,YAL029C,YAL040C,YAL048C,YBL002W,YBL003C,YBL016W,YBL041W,YBL047C,YBL052C,YBL091C-A,YBL105C,YBR009C,YBR010W,YBR028C,YBR034C,YBR058C,YBR097W,YBR109C,YBR127C,YBR140C,YBR154C,YBR179C,YBR181C,YBR200W,YBR201W,YBR204C,YBR234C,YBR260C,YBR270C,YCL005W-A,YCR027C,YCR038C,YCR065W,YCR088W,YDL007W,YDL029W,YDL090C,YDL091C,YDL097C,YDL114W,YDL126C,YDL135C,YDL140C,YDL147W,YDL159W,YDL168W,YDL185W,YDL225W,YDL230W,YDR005C,YDR043C,YDR057W,YDR069C,YDR096W,YDR189W,YDR208W,YDR218C,YDR224C,YDR225W,YDR284C,YDR379W,YDR389W,YDR394W,YDR404C,YDR422C,YDR427W,YDR477W,YDR503C,YEL027W,YEL051W,YER012W,YER020W,YER021W,YER027C,YER040W,YER073W,YER075C,YER093C,YER094C,YER120W,YER125W,YER144C,YER148W,YER155C,YER169W,YFL007W,YFL021W,YFL039C,YFL048C,YFR004W,YFR028C,YFR050C,YFR052W,YGL011C,YGL048C,YGL049C,YGL070C,YGL106W,YGL115W,YGL179C,YGL206C,YGL208W,YGR005C,YGR009C,YGR020C,YGR040W,YGR059W,YGR108W,YGR109C,YGR135W,YGR136W,YGR152C,YGR162W,YGR163W,YGR186W,YGR218W,YGR232W,YGR252W,YGR253C,YHL002W,YHL007C,YHR012W,YHR023W,YHR026W,YHR027C,YHR030C,YHR039C-A,YHR042W,YHR107C,YHR143W-A,YHR146W,YHR200W,YHR205W,YIL007C,YIL021W,YIL033C,YIL034C,YIL035C,YIL062C,YIL070C,YIL075C,YIL113W,YIL118W,YIL131C,YIL148W,YIR006C,YIR033W,YJL001W,YJL006C,YJL053W,YJL058C,YJL110C,YJL140W,YJL154C,YJL164C,YJL197W,YJL201W,YJR017C,YJR059W,YJR065C,YJR076C,YJR126C,YKL013C,YKL019W,YKL020C,YKL049C,YKL058W,YKL080W,YKL094W,YKL107W,YKL126W,YKL139W,YKL145W,YKL166C,YKL171W,YKL190W,YKL198C,YKL203C,YKR031C,YKR044W,YKR055W,YKR094C,YLR026C,YLR080W,YLR113W,YLR118C,YLR167W,YLR207W,YLR226W,YLR229C,YLR240W,YLR260W,YLR310C,YLR314C,YLR370C,YLR422W,YLR426W,YLR433C,YLR447C,YML001W,YML013W,YML057W,YML092C,YML121W,YMR006C,YMR008C,YMR017W,YMR036C,YMR043W,YMR054W,YMR110C,YMR186W,YMR199W,YMR232W,YMR233W,YMR304W,YMR314W,YNL006W,YNL007C,YNL012W,YNL030W,YNL031C,YNL053W,YNL079C,YNL084C,YNL090W,YNL098C,YNL112W,YNL128W,YNL135C,YNL173C,YNL180C,YNL181W,YNL280C,YNL298W,YNR035C,YOL005C,YOL011W,YOL012C,YOL013C,YOL038W,YOL065C,YOL078W,YOL081W,YOL100W,YOL113W,YOR027W,YOR039W,YOR061W,YOR117W,YOR127W,YOR134W,YOR151C,YOR157C,YOR194C,YOR208W,YOR210W,YOR224C,YOR246C,YOR256C,YOR259C,YOR261C,YOR270C,YOR295W,YOR326W,YOR327C,YOR332W,YOR357C,YOR360C,YOR362C,YOR374W,YPL033C,YPL061W,YPL090C,YPL115C,YPL170W,YPL176C,YPL183C,YPL203W,YPL240C,YPL242C,YPL256C,YPL268W,YPR036W,YPR054W,YPR068C,YPR103W,YPR108W,YPR119W,YPR120C,YPR165W,YPR187W,YPR188C"
"162658"	"3"	"Golgi Cisternae Pericentriolar Stack Reorganization"	"高尔基体池中心粒周围堆叠重组"	"YDR517W,YFL038C,YMR001C"
"162710"	"6"	"Synthesis of glycosylphosphatidylinositol (GPI)"	"糖基磷脂酰肌醇（GPI）的合成"	"YBR004C,YGL142C,YJL091C,YKL165C,YMR281W,YOR149C"
"1630316"	"2"	"Glycosaminoglycan metabolism"	"糖胺聚糖代谢"	"YKL001C,YPR003C"
"163125"	"9"	"Post-translational modification: synthesis of GPI-anchored proteins"	"翻译后修饰：GPI锚定蛋白的合成"	"YBR004C,YDR481C,YGL142C,YJL091C,YJL132W,YKL165C,YLL029W,YMR281W,YOR149C"
"163200"	"28"	"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins."	"呼吸电子传递，化学渗透偶联合成ATP，解偶联蛋白产生热量。"	"Q0085,Q0105,Q0130,YBL045C,YBL099W,YBR039W,YDL004W,YDR298C,YDR529C,YEL024W,YEL039C,YFR033C,YGR183C,YGR207C,YHR024C,YJL166W,YJL172W,YJR048W,YJR090C,YJR121W,YKL016C,YLR163C,YOR065W,YOR356W,YPL078C,YPL271W,YPR004C,YPR020W"
"163210"	"12"	"Formation of ATP by chemiosmotic coupling"	"化学渗透偶联法生成ATP"	"Q0085,Q0130,YBL099W,YBR039W,YDL004W,YDR298C,YJR090C,YJR121W,YKL016C,YPL078C,YPL271W,YPR020W"
"163282"	"5"	"Mitochondrial transcription initiation"	"线粒体转录起始"	"YBR089C-A,YDL002C,YDR174W,YKL032C,YMR072W"
"1632852"	"51"	"Macroautophagy"	"自噬"	"YAL008W,YBL078C,YBL088C,YBR097W,YBR217W,YDL149W,YDR092W,YDR244W,YDR422C,YDR424C,YDR477W,YDR486C,YDR488C,YER027C,YFL037W,YFR021W,YGL087C,YGL115W,YGL180W,YGL208W,YGR223C,YHR146W,YHR171W,YIL035C,YIL148W,YJR059W,YJR110W,YKL002W,YKL041W,YKL198C,YKL209C,YKR054C,YKR094C,YKR103W,YLR025W,YLR167W,YLR240W,YLR360W,YML085C,YML124C,YMR077C,YNL021W,YNL173C,YNR007C,YOR039W,YOR061W,YPL100W,YPL120W,YPL149W,YPR049C,YPR185W"
"163359"	"4"	"Glucagon signaling in metabolic regulation"	"胰高血糖素信号在代谢调节中的作用"	"YIL033C,YJL164C,YKL166C,YPL203W"
"163560"	"1"	"Triglyceride catabolism"	"甘油三酯分解代谢"	"YIL155C"
"163615"	"4"	"PKA activation"	"PKA激活"	"YIL033C,YJL164C,YKL166C,YPL203W"
"163680"	"7"	"AMPK inhibits chREBP transcriptional activation activity"	"AMPK抑制chREBP转录激活活性"	"YDR422C,YDR477W,YER027C,YGL115W,YGL208W,YHR146W,YNL173C"
"163685"	"23"	"Integration of energy metabolism"	"能量代谢整合"	"YBL105C,YBR241C,YDL052C,YDR422C,YDR477W,YER020W,YER027C,YGL104C,YGL115W,YGL208W,YGR152C,YHR146W,YIL009W,YIL033C,YJL164C,YKL166C,YLR354C,YMR246W,YNL173C,YNR016C,YOR317W,YPL203W,YPL268W"
"163754"	"1"	"Insulin effects increased synthesis of Xylulose-5-Phosphate"	"胰岛素效应促进5-磷酸木酮糖的合成"	"YLR354C"
"163765"	"2"	"ChREBP activates metabolic gene expression"	"ChREBP激活代谢基因表达"	"YDL052C,YNR016C"
"163841"	"12"	"Gamma carboxylation, hypusine formation and arylsulfatase activation"	"γ-羧化、羟脯氨酸形成和芳基硫酸酯酶活化"	"YBL071W-A,YDR385W,YDR410C,YEL034W,YHR068W,YIL103W,YJR047C,YJR070C,YKL191W,YLR143W,YLR172C,YOR133W"
"1640170"	"164"	"Cell Cycle"	"细胞周期"	"YAL040C,YAR007C,YBL002W,YBL003C,YBL023C,YBL035C,YBL041W,YBL088C,YBL097W,YBL105C,YBR009C,YBR010W,YBR060C,YBR087W,YBR088C,YBR160W,YBR202W,YBR278W,YDL003W,YDL007W,YDL017W,YDL064W,YDL097C,YDL101C,YDL102W,YDL108W,YDL132W,YDL147W,YDL164C,YDR013W,YDR052C,YDR121W,YDR224C,YDR225W,YDR325W,YDR328C,YDR394W,YDR427W,YDR460W,YDR477W,YDR486C,YDR489W,YDR510W,YDR517W,YEL032W,YER012W,YER021W,YER047C,YER094C,YER173W,YFL007W,YFL008W,YFL037W,YFL038C,YFR004W,YFR027W,YFR028C,YFR031C,YFR050C,YFR052W,YGL003C,YGL011C,YGL048C,YGL097W,YGL116W,YGL201C,YGR098C,YGR108W,YGR109C,YGR135W,YGR188C,YGR253C,YHR027C,YHR164C,YHR200W,YIL007C,YIL026C,YIL035C,YIL075C,YIL104C,YIL148W,YIL150C,YIR008C,YJL001W,YJL013C,YJL030W,YJL065C,YJL072C,YJL074C,YJL187C,YJL194W,YJR006W,YJR059W,YJR068W,YKL002W,YKL041W,YKL045W,YKL049C,YKL113C,YKL145W,YKL161C,YKL198C,YKR094C,YLL004W,YLR025W,YLR086W,YLR103C,YLR167W,YLR175W,YLR272C,YLR274W,YLR288C,YLR293C,YLR347C,YML065W,YML085C,YML092C,YML124C,YMR001C,YMR036C,YMR076C,YMR077C,YMR165C,YMR199W,YMR233W,YMR235C,YMR314W,YNL030W,YNL031C,YNL102W,YNL261W,YNL262W,YNL265C,YNL280C,YNL290W,YNL312W,YOL012C,YOL038W,YOL094C,YOL133W,YOL146W,YOR026W,YOR039W,YOR061W,YOR117W,YOR157C,YOR217W,YOR259C,YOR261C,YOR295W,YOR362C,YOR368W,YPL194W,YPL209C,YPL256C,YPR019W,YPR025C,YPR103W,YPR108W,YPR119W,YPR120C,YPR162C,YPR173C,YPR175W"
"164378"	"4"	"PKA activation in glucagon signalling"	"胰高血糖素信号转导中的PKA激活"	"YIL033C,YJL164C,YKL166C,YPL203W"
"165158"	"3"	"Activation of AKT2"	"AKT2的激活"	"YHR205W,YKL126W,YOL100W"
"165159"	"18"	"MTOR signalling"	"MTOR信号"	"YBR028C,YBR181C,YCR027C,YDR422C,YDR477W,YER027C,YGL049C,YGL115W,YGL208W,YGR162W,YGR163W,YHR146W,YJR059W,YKL198C,YML121W,YNL135C,YNL173C,YPL090C"
"166016"	"17"	"Toll Like Receptor 4 (TLR4) Cascade"	"Toll样受体4（TLR4）级联"	"YBL016W,YBR028C,YDL159W,YEL009C,YER045C,YGR040W,YHR030C,YIL036W,YIL113W,YJL128C,YKL171W,YLR113W,YNL053W,YNL167C,YOR231W,YPL140C,YPR054W"
"1660499"	"8"	"Synthesis of PIPs at the plasma membrane"	"质膜上PIPs的合成"	"YDR208W,YIL002C,YJL100W,YJR110W,YNL106C,YNL128W,YOL065C,YOR109W"
"1660514"	"10"	"Synthesis of PIPs at the Golgi membrane"	"高尔基体膜上PIPs的合成"	"YBR097W,YDL137W,YDL192W,YJL100W,YKL212W,YLR240W,YLR305C,YNL128W,YNL267W,YOL065C"
"1660516"	"4"	"Synthesis of PIPs at the early endosome membrane"	"PIPs在早期内体膜上的合成"	"YBR097W,YJL100W,YJR110W,YLR240W"
"1660517"	"3"	"Synthesis of PIPs at the late endosome membrane"	"晚期内体膜上PIPs的合成"	"YBR097W,YJR110W,YLR240W"
"166058"	"17"	"MyD88:MAL(TIRAP) cascade initiated on plasma membrane"	"MyD88：在质膜上启动MAL（TIRAP）级联反应"	"YBL016W,YBR028C,YDL159W,YEL009C,YER045C,YGR040W,YHR030C,YIL036W,YIL113W,YJL128C,YKL171W,YLR113W,YNL053W,YNL167C,YOR231W,YPL140C,YPR054W"
"1660661"	"14"	"Sphingolipid de novo biosynthesis"	"鞘脂从头生物合成"	"YBR265W,YDR284C,YDR294C,YDR503C,YHL003C,YJL054W,YJL134W,YKL008C,YKR053C,YLR260W,YMR110C,YMR272C,YOR171C,YPL087W"
"1660662"	"3"	"Glycosphingolipid metabolism"	"鞘糖脂代谢"	"YCR026C,YEL016C,YER019W"
"166166"	"17"	"MyD88-independent TLR4 cascade "	"MyD88独立TLR4级联"	"YBL016W,YBR028C,YDL159W,YEL009C,YER045C,YGR040W,YHR030C,YIL036W,YIL113W,YJL128C,YKL171W,YLR113W,YNL053W,YNL167C,YOR231W,YPL140C,YPR054W"
"166187"	"1"	"Mitochondrial Uncoupling"	"线粒体解偶联"	"YJL172W"
"166208"	"6"	"mTORC1-mediated signalling"	"mTORC1介导的信号传导"	"YBR028C,YBR181C,YGL049C,YGR162W,YNL135C,YPL090C"
"166520"	"13"	"Signaling by NTRKs"	"NTRKs信令"	"YBL016W,YBR028C,YGR040W,YHR030C,YHR205W,YIL113W,YKL126W,YKL171W,YLR113W,YMR043W,YNL053W,YPR054W,YPR165W"
"167044"	"2"	"Signalling to RAS"	"向RAS发送信号"	"YKL171W,YLR113W"
"168138"	"17"	"Toll Like Receptor 9 (TLR9) Cascade"	"Toll样受体9（TLR9）级联"	"YBL016W,YBR028C,YDL159W,YEL009C,YER045C,YGR040W,YHR030C,YIL036W,YIL113W,YJL128C,YKL171W,YLR113W,YNL053W,YNL167C,YOR231W,YPL140C,YPR054W"
"168142"	"17"	"Toll Like Receptor 10 (TLR10) Cascade"	"Toll样受体10（TLR10）级联"	"YBL016W,YBR028C,YDL159W,YEL009C,YER045C,YGR040W,YHR030C,YIL036W,YIL113W,YJL128C,YKL171W,YLR113W,YNL053W,YNL167C,YOR231W,YPL140C,YPR054W"
"168164"	"17"	"Toll Like Receptor 3 (TLR3) Cascade"	"Toll样受体3（TLR3）级联"	"YBL016W,YBR028C,YDL159W,YEL009C,YER045C,YGR040W,YHR030C,YIL036W,YIL113W,YJL128C,YKL171W,YLR113W,YNL053W,YNL167C,YOR231W,YPL140C,YPR054W"
"168176"	"17"	"Toll Like Receptor 5 (TLR5) Cascade"	"Toll样受体5（TLR5）级联"	"YBL016W,YBR028C,YDL159W,YEL009C,YER045C,YGR040W,YHR030C,YIL036W,YIL113W,YJL128C,YKL171W,YLR113W,YNL053W,YNL167C,YOR231W,YPL140C,YPR054W"
"168179"	"17"	"Toll Like Receptor TLR1:TLR2 Cascade"	"Toll样受体TLR1:TLR2级联"	"YBL016W,YBR028C,YDL159W,YEL009C,YER045C,YGR040W,YHR030C,YIL036W,YIL113W,YJL128C,YKL171W,YLR113W,YNL053W,YNL167C,YOR231W,YPL140C,YPR054W"
"168181"	"17"	"Toll Like Receptor 7/8 (TLR7/8) Cascade"	"Toll样受体7/8（TLR7/8）级联"	"YBL016W,YBR028C,YDL159W,YEL009C,YER045C,YGR040W,YHR030C,YIL036W,YIL113W,YJL128C,YKL171W,YLR113W,YNL053W,YNL167C,YOR231W,YPL140C,YPR054W"
"168188"	"17"	"Toll Like Receptor TLR6:TLR2 Cascade"	"Toll样受体TLR6:TLR2级联"	"YBL016W,YBR028C,YDL159W,YEL009C,YER045C,YGR040W,YHR030C,YIL036W,YIL113W,YJL128C,YKL171W,YLR113W,YNL053W,YNL167C,YOR231W,YPL140C,YPR054W"
"168249"	"219"	"Innate Immune System"	"先天免疫系统"	"YAL026C,YAL030W,YAL038W,YBL016W,YBL037W,YBL041W,YBL064C,YBL105C,YBL113C,YBR028C,YBR089C-A,YBR109C,YBR118W,YBR127C,YBR196C,YBR234C,YBR241C,YBR260C,YBR284W,YCL005W-A,YCL040W,YCR026C,YCR073C,YCR088W,YCR094W,YDL029W,YDL052C,YDL066W,YDL091C,YDL092W,YDL097C,YDL126C,YDL147W,YDL159W,YDL185W,YDR063W,YDR093W,YDR101C,YDR238C,YDR256C,YDR284C,YDR379W,YDR385W,YDR389W,YDR424C,YDR427W,YDR453C,YDR457W,YDR503C,YDR516C,YEL002C,YEL009C,YEL027W,YEL029C,YEL051W,YER021W,YER045C,YER120W,YER132C,YER136W,YER155C,YER166W,YFL005W,YFL037W,YFL039C,YFR004W,YFR018C,YFR053C,YGL040C,YGL104C,YGL197W,YGL253W,YGR009C,YGR020C,YGR038W,YGR040W,YGR152C,YGR240C,YGR253C,YGR284C,YHL007C,YHL050C,YHR026W,YHR027C,YHR030C,YHR039C-A,YHR042W,YHR047C,YHR129C,YHR171W,YHR216W,YIL005W,YIL017C,YIL036W,YIL043C,YIL062C,YIL075C,YIL113W,YIL118W,YIL137C,YIL142W,YIL148W,YIL160C,YIL177C,YIR010W,YJL008C,YJL070C,YJL073W,YJL078C,YJL079C,YJL128C,YJL137C,YJL146W,YJL225C,YJR032W,YJR065C,YKL013C,YKL067W,YKL080W,YKL127W,YKL139W,YKL145W,YKL157W,YKL171W,YKL189W,YKL190W,YKR013W,YKR031C,YKR054C,YKR055W,YKR058W,YKR084C,YKR093W,YKR094C,YLL024C,YLR113W,YLR167W,YLR209C,YLR216C,YLR229C,YLR245C,YLR262C,YLR347C,YLR350W,YLR351C,YLR370C,YLR422W,YLR432W,YLR433C,YLR441C,YLR446W,YLR447C,YML001W,YML013W,YML019W,YML022W,YML028W,YML035C,YML056C,YML057W,YML063W,YML077W,YML092C,YML133C,YMR017W,YMR054W,YMR106C,YMR110C,YMR162C,YMR186W,YMR205C,YMR224C,YMR278W,YMR284W,YNL045W,YNL053W,YNL090W,YNL138W,YNL167C,YNL265C,YNL304W,YNL339C,YNR035C,YOL100W,YOL110W,YOR039W,YOR042W,YOR057W,YOR076C,YOR085W,YOR089C,YOR117W,YOR127W,YOR133W,YOR157C,YOR204W,YOR231W,YOR261C,YOR270C,YOR320C,YOR327C,YOR332W,YOR347C,YPL111W,YPL115C,YPL123C,YPL140C,YPL154C,YPL170W,YPL240C,YPL242C,YPL259C,YPR036W,YPR054W,YPR080W,YPR108W,YPR160W,YPR165W,YPR184W"
"168256"	"318"	"Immune System"	"免疫系统"	"YAL024C,YAL026C,YAL030W,YAL038W,YAL040C,YBL009W,YBL016W,YBL037W,YBL041W,YBL064C,YBL084C,YBL105C,YBL113C,YBR028C,YBR082C,YBR089C-A,YBR109C,YBR118W,YBR127C,YBR196C,YBR234C,YBR241C,YBR260C,YBR270C,YBR284W,YCL005W-A,YCL040W,YCL057W,YCR026C,YCR038C,YCR072C,YCR073C,YCR088W,YCR094W,YDL007W,YDL008W,YDL029W,YDL052C,YDL066W,YDL091C,YDL092W,YDL097C,YDL126C,YDL132W,YDL147W,YDL159W,YDL185W,YDL190C,YDR054C,YDR059C,YDR063W,YDR092W,YDR093W,YDR101C,YDR118W,YDR177W,YDR216W,YDR238C,YDR256C,YDR284C,YDR328C,YDR379W,YDR385W,YDR389W,YDR394W,YDR424C,YDR427W,YDR453C,YDR457W,YDR503C,YDR516C,YEL002C,YEL009C,YEL012W,YEL027W,YEL029C,YEL051W,YER012W,YER021W,YER045C,YER093C,YER094C,YER100W,YER120W,YER125W,YER132C,YER136W,YER155C,YER166W,YFL005W,YFL007W,YFL037W,YFL039C,YFR004W,YFR018C,YFR050C,YFR052W,YFR053C,YGL003C,YGL011C,YGL021W,YGL040C,YGL048C,YGL058W,YGL087C,YGL104C,YGL116W,YGL141W,YGL197W,YGL240W,YGL253W,YGR003W,YGR009C,YGR020C,YGR038W,YGR040W,YGR108W,YGR109C,YGR135W,YGR152C,YGR184C,YGR240C,YGR253C,YGR284C,YHL007C,YHL050C,YHR026W,YHR027C,YHR030C,YHR039C-A,YHR042W,YHR047C,YHR098C,YHR129C,YHR166C,YHR171W,YHR200W,YHR205W,YHR216W,YIL005W,YIL007C,YIL017C,YIL036W,YIL043C,YIL062C,YIL075C,YIL109C,YIL113W,YIL118W,YIL137C,YIL142W,YIL148W,YIL160C,YIL169C,YIL177C,YIR010W,YIR033W,YJL001W,YJL008C,YJL058C,YJL070C,YJL073W,YJL078C,YJL079C,YJL128C,YJL137C,YJL146W,YJL225C,YJR032W,YJR065C,YJR141W,YKL010C,YKL013C,YKL020C,YKL022C,YKL059C,YKL067W,YKL080W,YKL126W,YKL127W,YKL139W,YKL145W,YKL157W,YKL171W,YKL189W,YKL190W,YKL203C,YKL210W,YKL213C,YKR013W,YKR017C,YKR031C,YKR054C,YKR055W,YKR058W,YKR084C,YKR093W,YKR094C,YLL024C,YLR024C,YLR097C,YLR113W,YLR127C,YLR167W,YLR209C,YLR216C,YLR229C,YLR245C,YLR262C,YLR306W,YLR310C,YLR347C,YLR350W,YLR351C,YLR370C,YLR422W,YLR432W,YLR433C,YLR441C,YLR446W,YLR447C,YML001W,YML013W,YML019W,YML022W,YML028W,YML035C,YML056C,YML057W,YML063W,YML068W,YML077W,YML088W,YML092C,YML133C,YMR017W,YMR022W,YMR054W,YMR106C,YMR110C,YMR162C,YMR186W,YMR199W,YMR205C,YMR224C,YMR247C,YMR278W,YMR284W,YMR314W,YNL006W,YNL045W,YNL049C,YNL053W,YNL090W,YNL128W,YNL135C,YNL138W,YNL167C,YNL172W,YNL265C,YNL298W,YNL304W,YNL339C,YNR031C,YNR035C,YOL038W,YOL078W,YOL100W,YOL110W,YOL113W,YOL133W,YOL155C,YOR039W,YOR042W,YOR057W,YOR076C,YOR085W,YOR089C,YOR117W,YOR127W,YOR133W,YOR157C,YOR204W,YOR231W,YOR249C,YOR259C,YOR261C,YOR270C,YOR320C,YOR327C,YOR332W,YOR339C,YOR347C,YOR362C,YPL046C,YPL111W,YPL115C,YPL123C,YPL140C,YPL154C,YPL170W,YPL218W,YPL240C,YPL242C,YPL256C,YPL259C,YPR036W,YPR054W,YPR066W,YPR080W,YPR103W,YPR108W,YPR119W,YPR120C,YPR160W,YPR165W,YPR181C,YPR184W"
"168638"	"5"	"NOD1/2 Signaling Pathway"	"NOD1/2信号通路"	"YDL159W,YJL128C,YLR113W,YOR231W,YPL140C"
"168643"	"8"	"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways"	"核苷酸结合域，富含亮氨酸重复序列的受体（NLR）信号通路"	"YDL159W,YJL128C,YLR113W,YMR186W,YOR057W,YOR231W,YPL140C,YPL240C"
"168898"	"18"	"Toll-like Receptor Cascades"	"Toll样受体级联"	"YBL016W,YBR028C,YBR089C-A,YDL159W,YEL009C,YER045C,YGR040W,YHR030C,YIL036W,YIL113W,YJL128C,YKL171W,YLR113W,YNL053W,YNL167C,YOR231W,YPL140C,YPR054W"
"168928"	"11"	"DDX58/IFIH1-mediated induction of interferon-alpha/beta"	"DDX58/IFIH1介导的干扰素α/β诱导"	"YBL113C,YHL050C,YIL148W,YIL177C,YJL225C,YKR094C,YLR167W,YLR441C,YML063W,YML133C,YNL339C"
"169893"	"3"	"Prolonged ERK activation events"	"延长ERK激活事件"	"YBL016W,YGR040W,YHR030C"
"169911"	"4"	"Regulation of Apoptosis"	"细胞凋亡的调控"	"YKR001C,YKR087C,YLL001W,YOR211C"
"170822"	"5"	"Regulation of Glucokinase by Glucokinase Regulatory Protein"	"葡萄糖激酶调节蛋白对葡萄糖激酶的调节"	"YCL040W,YDR516C,YFR053C,YGL253W,YLR446W"
"170968"	"3"	"Frs2-mediated activation"	"Frs2介导的激活"	"YBL016W,YGR040W,YHR030C"
"171007"	"2"	"p38MAPK events"	"p38MAPK事件"	"YKL171W,YLR113W"
"171319"	"2"	"Telomere Extension By Telomerase"	"端粒酶延长端粒"	"YIL104C,YLR175W"
"173599"	"1"	"Formation of the active cofactor, UDP-glucuronate"	"活性辅因子UDP葡萄糖醛酸盐的形成"	"YKL035W"
"174143"	"7"	"APC/C-mediated degradation of cell cycle proteins"	"APC/C介导的细胞周期蛋白降解"	"YFR028C,YGL003C,YGL116W,YGR188C,YJL013C,YJL030W,YOR026W"
"174362"	"2"	"Transport and synthesis of PAPS"	"PAPS的运输与合成"	"YKL001C,YPR003C"
"174403"	"5"	"Glutathione synthesis and recycling"	"谷胱甘肽的合成与回收"	"YER163C,YFR044C,YKL215C,YLR299W,YOL049W"
"174824"	"12"	"Plasma lipoprotein assembly, remodeling, and clearance"	"血浆脂蛋白组装、重塑和清除"	"YBL037W,YDR058C,YEL060C,YGL206C,YGR167W,YGR263C,YJR005W,YJR058C,YJR098C,YKL135C,YOL062C,YPL006W"
"176187"	"14"	"Activation of ATR in response to replication stress"	"ATR在复制应激反应中的激活"	"YAR007C,YBR087W,YDR477W,YER173W,YJR059W,YJR068W,YKL198C,YLR288C,YMR036C,YNL290W,YNL312W,YOL094C,YOR368W,YPL194W"
"176407"	"2"	"Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase"	"后期从APC/C:Cdc20到APC/C:Cdh1的转化"	"YFR028C,YGL003C"
"176408"	"5"	"Regulation of APC/C activators between G1/S and early anaphase"	"APC/C激活剂在G1/S和早期后期之间的调节"	"YGL116W,YGR188C,YJL013C,YJL030W,YOR026W"
"176974"	"4"	"Unwinding of DNA"	"DNA解旋"	"YDR013W,YDR489W,YJL072C,YOL146W"
