"id"	"geneNum"	"description"	"BaiduTrans"	"definition"	"gene"
"GO:0000403"	"7"	"Y-form DNA binding"	"Y型DNA结合"	"Binding to a DNA segment shaped like a Y. This shape occurs when DNA contains a region of paired double-stranded DNA on one end and a region of unpaired DNA strands on the opposite end."	"YCR092C,YDL154W,YDR332W,YIR021W,YKL011C,YLR032W,YOL090W"
"GO:0000404"	"5"	"heteroduplex DNA loop binding"	"异源双链DNA环结合"	"Binding to a DNA segment containing a loop. A loop occurs when DNA contains a large insertion or deletion that causes a region of unpaired single-stranded DNA to loop out, while the rest of the DNA is in a paired double-stranded configuration."	"YCR092C,YDL002C,YLR035C,YNL082W,YOL090W"
"GO:0000405"	"1"	"bubble DNA binding"	"气泡DNA结合"	"Binding to DNA segment that contains a bubble. A bubble occurs when DNA contains a region of unpaired, single-stranded DNA flanked on both sides by regions of paired, double-stranded DNA."	"YLR035C"
"GO:0000406"	"2"	"double-strand/single-strand DNA junction binding"	"双链/单链DNA连接结合"	"Binding to a DNA segment that contains double-stranded DNA flanked by a region of single-stranded DNA."	"YCR092C,YOL090W"
"GO:0000702"	"3"	"oxidized base lesion DNA N-glycosylase activity"	"氧化碱基损伤DNA N-糖苷酶活性"	"Catalysis of the removal of oxidized bases by cleaving the N-C1' glycosidic bond between the target damaged DNA base and the deoxyribose sugar. The reaction releases a free base and leaves an apurinic/apyrimidinic (AP) site."	"YAL015C,YML060W,YOL043C"
"GO:0000703"	"2"	"oxidized pyrimidine nucleobase lesion DNA N-glycosylase activity"	"氧化嘧啶核碱基损伤DNA N-糖苷酶活性"	"Catalysis of the removal oxidized pyrimidine bases by cleaving the N-C1' glycosidic bond between the oxidized pyrimidine and the deoxyribose sugar. The reaction involves formation of a covalent enzyme-pyrimidine base intermediate. Release of the enzyme and free base by a beta-elimination or a beta, gamma-elimination mechanism results in the cleavage of the DNA backbone 3' of the apyrimidinic (AP) site."	"YAL015C,YOL043C"
"GO:0000721"	"2"	"(R,R)-butanediol dehydrogenase activity"	"（R，R）-丁二醇脱氢酶活性"	"Catalysis of the reversible reaction: (R,R)-butane-2,3-diol + NAD+ = (R)-acetoin + NADH + H(+)."	"YAL060W,YAL061W"
"GO:0000772"	"4"	"mating pheromone activity"	"交配信息素活性"	"The activity of binding to and activating specific cell surface receptors, thereby inducing a behavioral or physiological response(s) from a responding organism or cell that leads to the transfer or union of genetic material between organisms or cells. The mating pheromone can either be retained on the cell surface or secreted."	"YDR461W,YGL089C,YNL145W,YPL187W"
"GO:0000773"	"1"	"phosphatidyl-N-methylethanolamine N-methyltransferase activity"	"磷脂酰-N-甲基乙醇胺N-甲基转移酶活性"	"Catalysis of the reaction: S-adenosyl-L-methionine + phosphatidyl-N-methylethanolamine = S-adenosyl-L-homocysteine + phosphatidyl-N-dimethylethanolamine."	"YJR073C"
"GO:0000774"	"7"	"adenyl-nucleotide exchange factor activity"	"腺苷酸核苷酸交换因子活性"	"Binds to and stimulates the hydrolysis and exchange of adenyl nucleotides by other proteins."	"YBR101C,YBR169C,YIL115C,YKL073W,YOL031C,YOR232W,YPL106C"
"GO:0000810"	"1"	"diacylglycerol diphosphate phosphatase activity"	"二酰甘油二磷酸磷酸酶活性"	"Catalysis of the reaction: a 1,2-diacyl-sn-glycerol 3-diphosphate + H2O = a 1,2-diacyl-sn-glycerol 3-phosphate + phosphate."	"YDR284C"
"GO:0000822"	"3"	"inositol hexakisphosphate binding"	"肌醇六磷酸结合"	"Binding to inositol hexakisphosphate."	"YDL207W,YIL047C,YJL012C"
"GO:0000823"	"1"	"inositol-1,4,5-trisphosphate 6-kinase activity"	"肌醇-1,4,5-三磷酸6-激酶活性"	"Catalysis of the reaction: D-myo-inositol 1,4,5-trisphosphate + ATP = D-myo-inositol 1,4,5,6-tetrakisphosphate + ADP + 2 H(+)."	"YDR173C"
"GO:0000824"	"1"	"inositol tetrakisphosphate 3-kinase activity"	"四磷酸肌醇3-激酶活性"	"Catalysis of the reaction: ATP + 1D-myo-inositol 1,4,5,6-tetrakisphosphate = ADP + 1D-myo-inositol 1,3,4,5,6-pentakisphosphate."	"YDR173C"
"GO:0000825"	"1"	"inositol tetrakisphosphate 6-kinase activity"	"四磷酸肌醇6-激酶活性"	"Catalysis of the reaction: 1D-myo-inositol 1,3,4,5-tetrakisphosphate + ATP = 1D-myo-inositol 1,3,4,5,6-pentakisphosphate + ADP."	"YDR173C"
"GO:0000827"	"3"	"inositol-1,3,4,5,6-pentakisphosphate kinase activity"	"肌醇-1,3,4,5,6-五磷酸激酶活性"	"Catalysis of the reaction: ATP + 1D-myo-inositol 1,3,4,5,6-pentakisphosphate = ADP + diphospho-1D-myo-inositol tetrakisphosphate. The isomeric configuration of diphospho-1D-myo-inositol tetrakisphosphate is unknown."	"YDR017C,YDR173C,YLR410W"
"GO:0000828"	"3"	"inositol hexakisphosphate kinase activity"	"肌醇六磷酸激酶活性"	"Catalysis of the reaction: ATP + 1D-myo-inositol 1,2,3,4,5,6-hexakisphosphate = ADP + diphospho-1D-myo-inositol-pentakisphosphate. The isomeric configuration of diphospho-1D-myo-inositol-pentakisphosphate (PP-IP5) is unknown."	"YDR017C,YDR173C,YLR410W"
"GO:0000829"	"2"	"inositol heptakisphosphate kinase activity"	"七磷酸肌醇激酶活性"	"Catalysis of the reaction: ATP + diphospho-1D-myo-inositol-pentakisphosphate = ADP + bis(diphospho)-1D-myo-inositol-tetrakisphosphate. The isomeric configurations of the diphospho-1D-myo-inositol-pentakisphosphate (PP-IP5) and bis(diphospho)-1D-myo-inositol-tetrakisphosphate (bis-PP-IP4) are unknown."	"YDR017C,YLR410W"
"GO:0000830"	"1"	"inositol hexakisphosphate 4-kinase activity"	"肌醇六磷酸4-激酶活性"	"Catalysis of the reaction: ATP + 1D-myo-inositol hexakisphosphate = ADP + 4-diphospho-1D-myo-inositol (1,2,3,5,6)pentakisphosphate."	"YLR410W"
"GO:0000831"	"1"	"inositol hexakisphosphate 6-kinase activity"	"肌醇六磷酸6-激酶活性"	"Catalysis of the reaction: ATP + 1D-myo-inositol hexakisphosphate = ADP + 6-diphospho-1D-myo-inositol (1,2,3,4,5)pentakisphosphate."	"YLR410W"
"GO:0000832"	"2"	"inositol hexakisphosphate 5-kinase activity"	"肌醇六磷酸5-激酶活性"	"Catalysis of the reaction: ATP + 1D-myo-inositol 1,2,3,4,5,6-hexakisphosphate = ADP + 5-diphospho-1D-myo-inositol (1,2,3,4,6)pentakisphosphate."	"YDR017C,YLR410W"
"GO:0000900"	"2"	"mRNA regulatory element binding translation repressor activity"	"信使核糖核酸调节元件结合翻译抑制因子活性"	"Antagonizes the ribosome-mediated translation of mRNA into a polypeptide via direct binding (through a selective and non-covalent interaction) to nucleic acid."	"YDR293C,YDR496C"
"GO:0000906"	"1"	"6,7-dimethyl-8-ribityllumazine synthase activity"	"6,7-二甲基-8-三硝基脲嗪合酶活性"	"Catalysis of the reaction: 3,4-dihydroxy-2-butanone-4-phosphate + 5-amino-6-ribitylamino-2,4(1H,3H)-pyrimidinedione = 6,7-dimethyl-8-ribityllumazine + phosphate."	"YOL143C"
"GO:0000907"	"1"	"sulfonate dioxygenase activity"	"磺酸盐双加氧酶活性"	"Catalysis of the reaction: sulfonate + 2-oxoglutarate + O2 = sulfite + aminoacetaldehyde + succinate + CO2."	"YLL057C"
"GO:0000976"	"18"	"transcription cis-regulatory region binding"	"转录顺式调控区结合"	"Binding to a specific sequence of DNA that is part of a regulatory region that controls transcription of that section of the DNA. The transcribed region might be described as a gene, cistron, or operon."	"YBL066C,YBR049C,YBR245C,YCR042C,YDL170W,YDR026C,YDR034C,YDR169C,YDR423C,YER164W,YHL009C,YLR015W,YLR427W,YLR451W,YML007W,YMR165C,YPL016W,YPR199C"
"GO:0000977"	"17"	"RNA polymerase II transcription regulatory region sequence-specific DNA binding"	"RNA聚合酶II转录调控区序列特异性DNA结合"	"Binding to a specific sequence of DNA that is part of a regulatory region that controls the transcription of a gene or cistron by RNA polymerase II."	"YBR182C,YBR239C,YCL058W-A,YDR146C,YDR451C,YFL052W,YGL043W,YIL056W,YIR017C,YJL056C,YJL103C,YKL005C,YML027W,YNL023C,YNL103W,YPL089C,YPL133C"
"GO:0000978"	"104"	"RNA polymerase II cis-regulatory region sequence-specific DNA binding"	"RNA聚合酶II顺式调节区序列特异性DNA结合"	"Binding to a specific upstream regulatory DNA sequence (transcription factor recognition sequence or binding site) located in cis relative to the transcription start site (i.e., on the same strand of DNA) of a gene transcribed by RNA polymerase II."	"YAL051W,YBL005W,YBL021C,YBL054W,YBL103C,YBR066C,YBR083W,YBR112C,YBR182C,YBR193C,YBR240C,YCL067C,YCR039C,YCR065W,YCR096C,YCR106W,YDL020C,YDL048C,YDL106C,YDL170W,YDR034C,YDR043C,YDR081C,YDR096W,YDR146C,YDR207C,YDR213W,YDR216W,YDR303C,YDR451C,YDR463W,YEL009C,YER028C,YER040W,YER045C,YFL021W,YGL035C,YGL073W,YGL166W,YGL209W,YGL237C,YGL254W,YGR044C,YGR067C,YGR249W,YHR006W,YHR054C,YHR056C,YHR206W,YIL036W,YIL122W,YIL131C,YJL056C,YJL089W,YJL110C,YJR060W,YJR127C,YJR147W,YKL015W,YKL038W,YKL112W,YKR034W,YKR064W,YKR091W,YKR099W,YLL054C,YLR131C,YLR176C,YLR228C,YLR256W,YLR266C,YLR375W,YML027W,YML081W,YMR021C,YMR042W,YMR043W,YMR070W,YMR111C,YMR172W,YMR280C,YNL068C,YNL167C,YNL239W,YOL108C,YOL116W,YOR113W,YOR140W,YOR162C,YOR358W,YOR363C,YPL075W,YPL089C,YPL128C,YPL133C,YPL177C,YPL202C,YPL248C,YPR008W,YPR022C,YPR065W,YPR104C,YPR186C,YPR199C"
"GO:0000979"	"6"	"RNA polymerase II core promoter sequence-specific DNA binding"	"RNA聚合酶II核心启动子序列特异性DNA结合"	"Binding to a DNA sequence that is part of the core promoter of a RNA polymerase II-transcribed gene."	"YER022W,YER148W,YGL025C,YGR104C,YNL025C,YOR174W"
"GO:0000981"	"129"	"DNA-binding transcription factor activity, RNA polymerase II-specific"	"DNA结合转录因子活性，RNA聚合酶II特异性"	"A DNA-binding transcription factor activity that modulates the transcription of specific gene sets transcribed by RNA polymerase II."	"YAL051W,YBL005W,YBL021C,YBL054W,YBL066C,YBL103C,YBR033W,YBR066C,YBR083W,YBR150C,YBR182C,YBR239C,YBR240C,YBR297W,YCL067C,YCR039C,YCR065W,YCR096C,YCR097W,YCR106W,YDL048C,YDL106C,YDL170W,YDR034C,YDR043C,YDR146C,YDR207C,YDR213W,YDR216W,YDR253C,YDR259C,YDR303C,YDR421W,YDR463W,YDR520C,YEL009C,YER040W,YER045C,YER130C,YER184C,YFL021W,YFL031W,YFL052W,YGL013C,YGL071W,YGL096W,YGL166W,YGL237C,YGR044C,YGR067C,YHR006W,YHR054C,YHR056C,YHR178W,YIL036W,YIL056W,YIL101C,YIL130W,YIL131C,YIR018W,YIR023W,YJL056C,YJL089W,YJL103C,YJL110C,YJL206C,YJR127C,YKL038W,YKL062W,YKL222C,YKR034W,YKR064W,YKR099W,YLL054C,YLR014C,YLR098C,YLR131C,YLR176C,YLR228C,YLR256W,YLR266C,YLR278C,YLR375W,YLR403W,YLR451W,YML027W,YML076C,YML081W,YML099C,YMR021C,YMR037C,YMR042W,YMR043W,YMR070W,YMR111C,YMR136W,YMR168C,YMR172W,YMR182C,YMR280C,YNL023C,YNL068C,YNL167C,YNL216W,YNR063W,YOL067C,YOL089C,YOL116W,YOR140W,YOR162C,YOR172W,YOR229W,YOR337W,YOR363C,YOR380W,YPL038W,YPL075W,YPL089C,YPL128C,YPL133C,YPL177C,YPL202C,YPL248C,YPR008W,YPR009W,YPR022C,YPR065W,YPR186C,YPR196W"
"GO:0000987"	"14"	"cis-regulatory region sequence-specific DNA binding"	"顺式调节区序列特异性DNA结合"	"Binding to a specific upstream regulatory DNA sequence (transcription factor recognition sequence or binding site) located in cis relative to the transcription start site (i.e., on the same strand of DNA) of a gene transcribed by some RNA polymerase. The proximal promoter is in cis with and relatively close to the core promoter."	"YDR253C,YER130C,YGL071W,YKL062W,YKL185W,YLR131C,YMR021C,YMR037C,YMR042W,YMR043W,YNL027W,YNL216W,YPL038W,YPR065W"
"GO:0000993"	"19"	"RNA polymerase II complex binding"	"RNA聚合酶II复合物结合"	"Binding to an RNA polymerase II core enzyme, a multisubunit eukaryotic nuclear RNA polymerase typically composed of twelve subunits."	"YBR160W,YBR279W,YDR079C-A,YDR228C,YDR289C,YDR432W,YDR460W,YGL043W,YGR005C,YGR063C,YJR017C,YKL028W,YKL160W,YKR062W,YLR418C,YML010W,YOL145C,YPR086W,YPR133C"
"GO:0000994"	"2"	"RNA polymerase III core binding"	"RNA聚合酶Ⅲ核心结合"	"Binding to an RNA polymerase III core enzyme, a multisubunit eukaryotic nuclear RNA polymerase typically composed of seventeen subunits."	"YDR005C,YGR246C"
"GO:0000995"	"4"	"RNA polymerase III general transcription initiation factor activity"	"RNA聚合酶III一般转录起始因子活性"	"A general transcription initiation factor activity that contributes to transcription start site selection and transcription initiation of genes transcribed by RNA polymerase III. Factors required for RNA polymerase III transcription initiation include TFIIIA, TFIIIB and TFIIIC. RNA polymerase III transcribes genes encoding short RNAs, including tRNAs, 5S rRNA, U6 snRNA, the short ncRNA component of RNases P, the mitochondrial RNA processing (MRP) RNA, the signal recognition particle SRP RNA, and in higher eukaryotes a number of micro and other small RNAs, though there is some variability across species as to whether a given small noncoding RNA is transcribed by RNA polymerase II or RNA polymerase III."	"YDR362C,YGR246C,YNL039W,YOR110W"
"GO:0001002"	"7"	"RNA polymerase III type 1 promoter sequence-specific DNA binding"	"RNA聚合酶III 1型启动子序列特异性DNA结合"	"Binding to a sequence of DNA that is a part of a type 1 promoter that controls transcription by RNA polymerase III. Type 1 promoters are found in 5S rRNA genes, downstream of the transcription start site within the sequence of the mature RNA, and require TFIIIA for recognition."	"YAL001C,YBR123C,YDR362C,YGR047C,YOR110W,YPL007C,YPR186C"
"GO:0001003"	"6"	"RNA polymerase III type 2 promoter sequence-specific DNA binding"	"RNA聚合酶III 2型启动子序列特异性DNA结合"	"Binding to a sequence of DNA that is a part of a type 2 promoter that controls transcription by RNA polymerase III. Type 2 promoters consist of an A box and a B box downstream of the transcription start site within the sequence within the sequence of the mature RNA. Type 2 promoters are found in many tRNA genes as well as in other small RNAs."	"YAL001C,YBR123C,YDR362C,YGR047C,YOR110W,YPL007C"
"GO:0001006"	"1"	"RNA polymerase III type 3 promoter sequence-specific DNA binding"	"RNA聚合酶III 3型启动子序列特异性DNA结合"	"Binding to a sequence of DNA that is a part of a type 3 promoter that controls transcription by RNA polymerase III (Pol III). A type 3 Pol III promoter is composed of elements upstream of the transcription start site, including a TATA box. The human U6 snRNA gene has a type 3 promoter. Type 3 Pol III promoters have not been observed in S. cerevisiae."	"YGR246C"
"GO:0001010"	"3"	"RNA polymerase II sequence-specific DNA-binding transcription factor recruiting activity"	"RNA聚合酶II序列特异性DNA结合转录因子招募活性"	"The function of binding to a specific DNA sequence and recruiting another transcription factor to the DNA in order to modulate transcription. The recruited factor may bind DNA directly, or may be colocalized via protein-protein interactions."	"YDL170W,YDR259C,YPR186C"
"GO:0001016"	"1"	"RNA polymerase III transcription regulatory region sequence-specific DNA binding"	"RNA聚合酶III转录调控区序列特异性DNA结合"	"Binding to a DNA region that controls the transcription of a gene by RNA polymerase III. Binding may occur as a sequence specific interaction or as an interaction observed only once a factor has been recruited to the DNA by other factors."	"YER148W"
"GO:0001018"	"1"	"mitochondrial promoter sequence-specific DNA binding"	"线粒体启动子序列特异性DNA结合"	"Binding to a DNA region that controls the transcription of the mitochondrial DNA."	"YFL036W"
"GO:0001042"	"1"	"RNA polymerase I core binding"	"RNA聚合酶I核心结合"	"Binding to a RNA polymerase I core enzyme, a multisubunit eukaryotic nuclear RNA polymerase typically composed of seventeen subunits."	"YKL125W"
"GO:0001046"	"5"	"core promoter sequence-specific DNA binding"	"核心启动子序列特异性DNA结合"	"Binding to a sequence of DNA that is part of a core promoter region. The core promoter is composed of the transcription start site and binding sites for the RNA polymerase and the basal transcription machinery. The transcribed region might be described as a gene, cistron, or operon."	"YDL070W,YDR397C,YER159C,YLR399C,YPL048W"
"GO:0001054"	"14"	"RNA polymerase I activity"	"RNA聚合酶I活性"	"Catalysis of the reaction: nucleoside triphosphate + RNA(n) = diphosphate + RNA(n+1). Utilizes a DNA template that contains an RNA polymerase I specific promoter to direct initiation and catalyzes DNA-template-directed extension of the 3'-end of an RNA strand by one nucleotide at a time. Can initiate a chain 'de novo'."	"YBR154C,YDR156W,YHR143W-A,YJL148W,YJR063W,YNL113W,YNL248C,YOR210W,YOR224C,YOR340C,YOR341W,YPR010C,YPR110C,YPR187W"
"GO:0001055"	"9"	"RNA polymerase II activity"	"RNA聚合酶II活性"	"Catalysis of the reaction: nucleoside triphosphate + RNA(n) = diphosphate + RNA(n+1). Utilizes a DNA template that contains an RNA polymerase II specific promoter to direct initiation and catalyses DNA-template-directed extension of the 3'-end of an RNA strand by one nucleotide at a time. Can initiate a chain 'de novo'."	"YBR154C,YDL140C,YHR143W-A,YIL021W,YOL005C,YOR151C,YOR210W,YOR224C,YPR187W"
"GO:0001056"	"17"	"RNA polymerase III activity"	"RNA聚合酶III活性"	"Catalysis of the reaction: nucleoside triphosphate + RNA(n) = diphosphate + RNA(n+1). Utilizes a DNA template that contains an RNA polymerase III specific promoter to direct initiation and catalyses DNA-template-directed extension of the 3'-end of an RNA strand by one nucleotide at a time. Can initiate a chain 'de novo'."	"YBR154C,YDL150W,YDR045C,YHR143W-A,YJL011C,YKL144C,YKR025W,YNL113W,YNL151C,YNR003C,YOR116C,YOR207C,YOR210W,YOR224C,YPR110C,YPR187W,YPR190C"
"GO:0001068"	"2"	"transcription regulatory region RNA binding"	"转录调控区RNA结合"	"Binding to a RNA region within the transcript that regulates the transcription of a gene, cistron, or operon."	"YNL251C,YPL190C"
"GO:0001073"	"1"	"transcription antitermination factor activity, DNA binding"	"转录抗终止因子活性，DNA结合"	"Binds to DNA, typically within region of the promoter and transcribed region, to promote readthrough of a transcription termination site and thus extending the length of the RNA transcript produced. Examples of antitermination factors which bind DNA include the lambda Q protein."	"YGR116W"
"GO:0001093"	"2"	"TFIIB-class transcription factor binding"	"TFIIB类转录因子结合"	"Binding to a general RNA polymerase II transcription factor of the TFIIB class, one of the factors involved in formation of the preinitiation complex (PIC) by RNA polymerase II."	"YDR216W,YLR071C"
"GO:0001094"	"5"	"TFIID-class transcription factor complex binding"	"TFIID类转录因子复合物结合"	"Binding to a general RNA polymerase II transcription factor belonging to the TFIID complex, one of the factors involved in formation of the preinitiation complex (PIC) by RNA polymerase II."	"YDL070W,YDR216W,YHR041C,YLR399C,YNL216W"
"GO:0001095"	"1"	"TFIIE-class transcription factor complex binding"	"TFIIE类转录因子复合物结合"	"Binding to a general RNA polymerase II transcription factor belonging to the TFIIE complex, one of the factors involved in formation of the preinitiation complex (PIC) by RNA polymerase II."	"YOL051W"
"GO:0001096"	"1"	"TFIIF-class transcription factor complex binding"	"TFIIF类转录因子复合物结合"	"Binding to a general RNA polymerase II transcription factor belonging to the TFIIF complex, one of the factors involved in formation of the preinitiation complex (PIC) by RNA polymerase II."	"YGR186W"
"GO:0001097"	"4"	"TFIIH-class transcription factor complex binding"	"TFIIH类转录因子复合物结合"	"Binding to a general RNA polymerase II transcription factor belonging to the TFIIH complex, one of the factors involved in formation of the preinitiation complex (PIC) by RNA polymerase II."	"YKL028W,YKR062W,YMR112C,YOL051W"
"GO:0001139"	"3"	"RNA polymerase II complex recruiting activity"	"RNA聚合酶II复合物招募活性"	"Binding to an RNA polymerase II (Pol II) complex, typically composed of twelve subunits, and with another protein, macromolecule, or complex, permitting those molecules to function in a coordinated way in order to facilitate the aggregation, arrangement and bonding together of proteins on an RNA polymerase II promoter DNA to form the transcriptional preinitiation complex (PIC), the formation of which is a prerequisite for transcription by RNA polymerase."	"YER022W,YGL043W,YPR086W"
